age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,dropout,Unnamed: 17,department.1,dropout.1,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate,gender_male,gender_other,department_BIO,department_CIVIL,department_COMMERCE,department_CS,department_ECE,department_ME,scholarship_yes,parental_education_Postgraduate,parental_education_Primary,parental_education_Secondary,extra_curricular_yes,sports_participation_yes
16.0,5.015341822,68.57834516,24738.0,3.0,7.0,40,4,2,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,True,False
18.0,4.221254121,66.17055734,44423.0,3.0,13.6,56,3,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,False
22.0,4.185447271,80.96208374,58972.0,4.0,14.1,0,2,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,True,True
23.0,6.152234804,76.92770909,75469.0,5.0,23.3,51,0,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,False,True
25.0,4.082619087,87.842169,25154.0,2.0,23.6,47,0,7,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,False,False
16.0,4.383723859,50.22825401,37532.0,2.0,6.4,51,3,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,True
21.0,5.661281921,78.59554067,49199.0,4.0,7.4,14,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,True,False,True,False
25.0,5.951488917,85.89319964,43631.0,3.0,19.7,23,0,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,True
25.0,4.070926606,45.09171095,45500.0,3.0,19.8,47,2,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,False,False,False,False,False
22.0,6.016483382,66.32730477,47719.0,4.0,7.5,12,4,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24.0,4.869258549,60.93311641,45853.0,4.0,11.6,32,4,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,True,False,True
17.0,5.974531724,71.82778881,64970.0,2.0,24.6,36,3,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,False,True,True
23.0,6.603656519,79.43199072,77908.0,3.0,17.8,44,1,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,False,False
25.0,5.880914332,37.72097929,13536.0,4.0,15.1,59,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4.540810809,75.54016588,41408.0,2.0,23.4,11,0,3,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,5.747875018,86.75890726,74999.0,4.0,20.7,31,1,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24.0,4.74361353,75.09409398,20970.0,3.0,7.9,37,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18.0,5.159431727,81.98057414,23754.0,4.0,11.7,57,1,4,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,True,False,False,False,False
23.0,5.500271303,62.18860326,54070.0,2.0,15.6,36,2,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,True,False
21.0,6.44983335,87.35451685,45860.0,3.0,21.9,20,2,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,True,False,False
24.0,4.626960376,49.97376304,67331.0,3.0,24.7,1,3,2,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21.0,4.737838717,75.09409398,32416.0,6.0,10.7,57,2,0,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,False,False
23.0,4.360467286,71.80625824,65789.0,3.0,5.6,2,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,True
19.0,6.843891084,95.09783493,60793.0,3.0,16.6,37,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,False,False,True,False,True
22.0,5.044853906,56.96530734,69609.0,3.0,5.9,18,1,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,5.963727955,82.59722187,81951.0,6.0,11.7,16,3,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,False,False,False,False,True,False
20.0,5.277801954,81.86423158,52103.0,4.0,20.9,2,0,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.0,6.666412338,82.41094044,40264.0,5.0,12.5,22,3,1,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,6.50602568,73.53823113,34582.0,4.0,15.2,29,4,1,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,False,False,False
21.0,5.359712635,64.19729115,36954.0,2.0,5.3,13,2,7,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,True,True,True,False,False,True,False
23.0,6.977928689,73.84531403,4970.0,6.0,19.4,17,2,8,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,True,False,True,False
17.0,5.500271303,67.17508434,66542.0,4.0,14.6,14,0,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,True,False,False,False
26.0,6.204140619,82.03968637,53128.0,2.0,13.3,35,2,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24.0,5.024937958,61.91514138,72374.0,2.0,17.4,2,3,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,True,False,False,True,False
20.0,6.033027992,81.57537311,30640.0,2.0,18.4,45,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.0,4.072159463,89.46635563,45939.0,3.0,9.0,14,3,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,6.022919448,61.27845123,9833.0,2.0,9.2,44,4,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,False
21.0,5.03579193,92.56633921,68535.0,2.0,16.4,41,1,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,False,False
16.0,4.817873147,69.58112369,35886.0,6.0,14.5,52,4,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,True,False,False,True,False,True
25.0,4.285259593,63.87325806,43689.0,3.0,12.7,18,2,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,True,False,False,True,False
24.0,4.809000019,48.06205418,19141.0,5.0,14.3,7,0,3,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5.500271303,87.03320608,69869.0,3.0,18.2,24,2,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,True,False
16.0,5.293307167,67.2800179,66840.0,3.0,17.5,56,2,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,True,False
23.0,5.064173796,59.19542354,76682.0,3.0,11.5,33,4,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,5.753546462,65.23966264,43808.0,4.0,19.6,51,0,1,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,True,False,False,False,False,False
25.0,4.468038422,86.11649763,95128.0,5.0,9.0,37,0,9,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,True,False,False,False,False,True,False,True
18.0,6.125525448,75.09409398,46021.0,5.0,6.0,41,3,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,5.656880772,75.01913924,48835.0,2.0,21.4,25,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,True,False,False,False
22.0,6.614553966,71.01157844,29776.0,4.0,12.4,34,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,6.04975081,82.40773095,68204.0,3.0,5.1,53,1,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
26.0,6.309850679,76.17533026,59520.0,4.0,13.8,51,3,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
17.0,6.532530766,81.1618056,47974.0,2.0,20.5,55,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,6.442278333,79.26897,49705.0,3.0,18.3,58,0,4,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,False,False,False,True,True
23.0,5.449745506,91.27011875,86349.0,6.0,10.8,53,0,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,True,False,True,False,True,False
18.0,6.016630761,86.93255387,71809.0,5.0,5.7,22,2,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,True,False
17.0,6.430501656,71.58395535,76528.0,2.0,12.0,21,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,True,False
25.0,5.560753674,91.29988446,61090.0,4.0,8.3,24,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
26.0,5.500271303,67.97947413,72240.0,6.0,15.1,18,4,1,1,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21.0,5.502959703,81.13586404,59883.0,3.0,8.7,34,0,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,True,False
24.0,4.691314673,74.79521817,40851.0,2.0,7.8,23,1,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
19.0,5.501376183,64.31211981,39165.0,6.0,17.6,2,0,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18.0,4.37100257,63.36813279,88695.0,3.0,20.5,51,4,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,False,True
22.0,4.689207115,90.58257819,35028.0,6.0,20.9,8,4,4,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.0,4.53153407,86.74724086,505920.0,5.0,20.7,23,1,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19.0,4.700013595,80.24860703,45259.0,5.0,5.0,35,1,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,True
26.0,5.396125095,78.35277535,46640.0,2.0,22.7,17,3,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
21.0,6.80951113,64.72058357,59506.0,3.0,6.8,26,4,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
26.0,5.279882096,83.39534079,90556.0,5.0,15.1,41,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26.0,6.351803558,80.90613525,66857.0,5.0,10.7,49,2,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,6.635226344,67.73935425,76042.0,4.0,24.3,35,1,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,True,True
23.0,5.046194205,89.16164894,59934.0,5.0,17.2,6,4,5,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,True,False,False,True
18.0,4.620859413,66.2401915,72699.0,4.0,5.5,49,3,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,True,False,True
21.0,4.341804599,74.70223396,23872.0,4.0,15.4,17,1,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
20.0,5.745350017,76.52826577,52281.0,5.0,23.6,2,1,4,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,False,True,False
16.0,6.357818966,69.84614022,68025.0,3.0,17.6,57,1,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,True,False,True,True
23.0,6.967839645,60.02443839,26147.0,2.0,15.1,49,3,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,True,True,False,True,False,False,False
18.0,5.261717238,56.16244568,42838.0,2.0,12.9,19,3,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,True,False,False,True
23.0,6.957399091,59.15999917,31018.0,6.0,13.5,6,1,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,False
25.0,4.685837758,80.72723388,57884.0,5.0,8.2,25,0,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,False,True
25.0,4.777216458,69.39007331,62297.0,2.0,8.9,21,1,9,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,False
21.0,5.323110864,75.24244976,25485.0,3.0,10.4,23,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,True,False,False,False,False,False,False
23.0,6.794096351,94.89152032,21569.0,5.0,9.7,50,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,True,False,False
18.0,6.007407575,89.96665399,48302.0,2.0,15.1,20,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,True,False,True,False
20.0,6.565941406,97.32633371,54225.0,5.0,5.4,41,0,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,True,False,True,False,False,False
21.0,4.976093011,78.4380362,54215.0,5.0,23.1,39,2,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,False
18.0,4.868036155,74.30040158,46812.0,6.0,24.1,21,3,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.130899478,75.09409398,38111.0,6.0,23.8,17,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,False,False,False
25.0,6.001548439,75.07640863,66470.0,2.0,10.3,25,3,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,True,False
21.0,6.681450299,80.50788409,62743.0,5.0,15.8,29,1,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,False,False
24.0,5.494854112,60.72823525,54202.0,4.0,8.6,17,3,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,False,False,False
26.0,4.269973696,78.40393873,67118.0,4.0,14.7,23,1,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,6.464888318,79.48119603,42415.0,3.0,5.6,35,1,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,True,True
18.0,6.357106191,64.67750419,67365.0,3.0,20.8,25,2,0,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,True,False,False,False,False
24.0,6.93665118,74.74317073,24580.0,3.0,18.9,17,3,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,False,True,False
24.0,5.500271303,76.36905388,40001.0,5.0,15.1,16,0,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,True,False,False,False
22.0,5.775234823,59.58886375,44605.0,6.0,13.3,58,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,4.463578025,66.54507474,62758.0,6.0,24.7,10,4,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,False,False,False,True,False
20.0,5.843428009,60.98177179,9628.0,5.0,19.7,57,4,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,False,False,True
18.0,4.62501431,80.37440991,39885.0,2.0,20.4,24,2,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,True
23.0,5.49400964,82.410855,31847.0,2.0,19.1,16,4,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,True
20.0,6.549203109,69.12692075,90700.0,6.0,17.1,12,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,True,True
24.0,5.22383548,66.74628886,56217.0,6.0,22.5,5,3,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,True,False,False,True
19.0,4.765193364,73.12480634,68051.0,6.0,23.6,44,0,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
23.0,5.812485309,75.09409398,39326.0,5.0,15.1,26,1,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.0,5.907351181,69.50496847,60870.0,2.0,13.2,59,2,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,True,False,False,True,False
18.0,5.819244957,88.06184003,18758.0,2.0,19.7,10,2,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,True,False,True
24.0,5.737420312,86.32514205,49320.0,5.0,12.4,34,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,5.086780913,71.59582732,85631.0,4.0,5.9,28,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,False,False
16.0,5.500271303,71.92042818,58683.0,2.0,5.2,28,2,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,True,False,False,False
26.0,6.075087388,68.18425076,23053.0,6.0,16.7,4,1,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,True
20.0,4.360739103,68.10726149,68430.0,5.0,12.7,24,1,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,True
23.0,6.668287728,100.0,70727.0,4.0,17.5,47,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,True,False,False,False,True
24.0,5.271514199,75.23824694,68919.0,5.0,16.3,23,1,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,6.838350486,70.8721583,59197.0,6.0,24.7,22,2,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,False
17.0,6.684222805,76.11143408,69854.0,2.0,19.5,45,1,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,True
21.0,4.777743917,75.09409398,55107.0,3.0,11.3,21,4,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,False,True
21.0,4.511135971,76.20295896,28030.0,5.0,11.0,51,0,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,False,False
23.0,5.74132274,74.06256109,54743.0,2.0,6.2,46,2,9,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,True,False,False,False,False
23.0,5.173440125,77.12877259,71344.0,5.0,18.7,26,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,True,False
24.0,5.356633126,61.47743729,70528.0,4.0,15.3,28,0,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,False,False,False,False
24.0,6.373062717,69.25894853,45312.0,2.0,6.4,47,0,7,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,True,False,False,True,False
21.0,5.753545976,45.19215356,72555.0,6.0,18.7,20,4,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,False
20.0,6.110225274,69.86663864,55079.0,5.0,13.9,13,4,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
16.0,6.430371338,74.24723432,49751.0,2.0,16.9,2,1,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,True,False
23.0,4.657905857,81.13041692,72637.0,3.0,16.0,42,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20.0,4.052159693,55.90991896,56768.0,2.0,7.7,8,2,3,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,6.062026255,70.96036196,57450.0,2.0,15.1,5,2,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,False
23.0,5.931867066,79.48627189,65618.0,3.0,5.7,22,3,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,5.500271303,77.52541046,5979.0,6.0,9.2,51,1,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,True,False,False
22.0,4.500114381,57.1656498,76559.0,5.0,16.6,53,2,4,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,False,False
20.0,6.78065082,100.0,75518.0,3.0,19.2,28,1,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
21.0,6.834954086,56.36732421,46638.0,6.0,15.1,52,4,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,False,False,True
26.0,5.340649117,82.71035844,16144.0,5.0,23.3,18,4,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,False,True,False
17.0,4.651379803,75.09409398,87786.0,6.0,18.5,40,0,3,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22.0,5.500271303,75.09409398,54239.0,2.0,23.5,59,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,False
21.0,5.741666058,86.649319,37295.0,5.0,8.0,49,4,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,True
20.0,6.689639338,56.06300494,81493.0,3.0,23.2,12,0,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,False,True,False
25.0,5.643344091,78.6911736,49556.0,3.0,21.8,14,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,True,False,False,True,True
16.0,5.062994638,61.90618687,75437.0,5.0,15.9,11,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,True,False,False,False,True
26.0,5.66419047,81.50856172,26405.0,3.0,16.1,12,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17.0,5.849310344,75.94003472,2914.0,2.0,18.7,34,4,1,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,True,False,False,False
21.0,5.455784917,76.11779241,52122.0,4.0,8.8,35,1,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,True,False,False,True,False,False,False,True
21.0,5.961643363,84.0942283,65071.0,3.0,18.9,42,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,False,True
17.0,4.935527286,84.68704525,33954.0,5.0,17.5,56,1,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,False,True,False,False,False
18.0,5.431131626,85.10867413,46052.0,3.0,10.8,36,1,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,4.563360441,100.0,65352.0,5.0,14.9,47,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,5.176368639,57.90448318,47010.0,4.0,15.5,1,2,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,True,False,False,False,False
19.0,6.13780063,75.63528431,12552.0,2.0,9.7,57,4,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,False,True
21.0,5.225931573,69.57986391,38094.0,6.0,16.5,55,3,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,5.56927011,71.31188484,57906.0,6.0,9.5,53,3,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,True,False
26.0,4.743619185,73.06356929,34339.0,4.0,12.6,8,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,5.397072093,45.3504127,65306.0,6.0,15.8,48,1,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23.0,5.039703932,76.90252939,41361.0,2.0,14.1,9,3,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,False,False,False
20.0,6.160209231,70.06001504,27095.0,4.0,16.0,33,0,8,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,True,False,False,False,False,False
19.0,4.719630225,55.75729015,54611.0,5.0,13.1,5,4,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
17.0,6.601919126,75.61480974,47605.0,3.0,23.1,55,1,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,True,False,True
22.0,5.65530298,100.0,68013.0,3.0,21.5,41,1,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,False,True
26.0,4.752777287,72.38232373,50105.0,3.0,24.0,8,1,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,True,False
